Statistiche Fantacalcio Stagione 2024 25,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
6663,D,Dc,Circati,Parma,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0
5327,D,Dc,Osorio,Parma,3,5.17,5.17,0,0,0,0,0,0,0,0,0,0
2203,D,Ds;E,Di Chiara,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,D,Dd;E,Sangare' B.,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,D,Dc,Sazonov,Empoli,1,5,5,0,0,0,0,0,0,0,0,0,0
6041,D,Dc,Schuurs,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,D,Ds;Dc,Ebosse,Udinese,2,5.5,5.25,0,0,0,0,0,0,0,1,0,0
6284,D,Dc,Okou,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
6681,D,Dd;E,Sagrado,Venezia,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
6803,D,Ds;E,Rouhi,Juventus,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6806,D,Dd;Ds;Dc,Pelmard,Lecce,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0
6814,D,Dd;E,Norton-Cuffy,Genoa,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6612,D,Dd;Dc,Dellavalle,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
6826,D,E,Dembele' A.,Torino,4,5.5,5.25,0,0,0,0,0,0,0,0,1,0
6832,D,E,Palestra,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
6892,D,Dd;Dc,Schingtienne,Venezia,1,4.5,4,0,0,0,0,0,0,0,1,0,0
6890,D,Dc,Moreno M.,Fiorentina,1,5,5,0,0,0,0,0,0,0,0,0,0
6874,D,Dc,Palacios T.,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,D,Dd;E,Sambia,Empoli,1,6,6,0,0,0,0,0,0,0,0,0,0
6496,D,Ds;E,Bartesaghi,Milan,1,4,3,0,0,0,0,0,0,0,0,1,0
464,D,Dd;Ds;E,Florenzi,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,D,Dc,Lekovic,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
6985,D,Ds;Dc,Cande',Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,C,T;A,Pulisic,Milan,16,6.47,7.59,5,0,0,1,1,0,3,0,0,0
2167,C,W,Orsolini,Bologna,16,6.44,7.94,7,0,0,2,2,0,3,0,0,0
632,C,W;A,Zaccagni,Lazio,18,6.36,7.44,6,0,0,2,2,0,4,5,0,0
1870,C,C,Barella,Inter,17,6.47,7.26,3,0,0,0,0,0,5,1,0,0
4777,C,M;C,McTominay,Napoli,18,6.42,7.25,5,0,0,0,0,0,1,2,0,0
4220,C,M;C,Zambo Anguissa,Napoli,21,6.52,7.17,4,0,0,0,0,0,3,3,0,0
6831,C,W;A,Neres,Napoli,17,6.5,7.09,2,0,0,0,0,0,5,2,0,0
6224,C,C,Reijnders,Milan,19,6.32,7.11,5,0,0,0,0,0,2,2,1,0
5564,C,W,Ndoye,Bologna,15,6.43,7.13,3,0,0,1,1,0,2,1,0,0
5393,C,W;A,Man,Parma,20,6.08,6.82,4,0,0,0,0,0,3,0,0,0
4486,C,W,Strefezza,Como,20,6.3,6.85,3,0,0,0,0,0,3,2,0,0
2194,C,M;C,Calhanoglu,Inter,12,6.5,7.33,4,0,0,4,3,1,2,2,0,0
5562,C,M;C,Thuram K.,Juventus,17,6.44,6.91,2,0,0,0,0,0,3,2,0,0
5875,C,M;C,Adli,Fiorentina,17,6.12,6.68,2,0,0,0,0,0,4,1,0,0
6875,C,T;A,Paz N.,Como,18,6.33,6.92,4,0,0,1,0,1,3,3,0,0
2848,C,C;T,Frattesi,Inter,12,6.12,6.96,3,0,0,0,0,0,1,1,0,0
4662,C,W,Weah,Juventus,13,6.35,7.54,5,0,0,0,0,0,1,1,0,0
5119,C,T,Samardzic,Atalanta,18,6.25,6.56,2,0,0,0,0,0,0,1,0,0
5792,C,M;C,Ederson D.s.,Atalanta,21,6.21,6.52,2,0,0,0,0,0,2,3,0,0
4349,C,M;C,Nicolussi Caviglia,Venezia,19,6.18,6.63,3,0,0,0,0,0,2,3,1,0
795,C,W,El Shaarawy,Roma,13,6.23,7.08,3,0,0,0,0,0,3,2,0,0
5685,C,T,Koopmeiners,Juventus,17,6.09,6.44,1,0,0,0,0,0,4,2,0,0
6218,C,W;T;A,Oristanio,Venezia,21,6.19,6.55,2,0,0,0,0,0,3,3,0,0
4965,C,M;C,Marin,Cagliari,18,6.06,6.56,3,0,0,2,2,0,2,4,0,0
2529,C,C,Mkhitaryan,Inter,18,6.22,6.56,1,0,0,0,0,0,4,2,0,0
152,C,C;T,Zielinski,Inter,13,6,6.54,2,0,0,2,2,0,1,0,0,0
4892,C,W,Saelemaekers,Roma,11,6.41,7.41,4,0,0,0,0,0,1,4,0,0
6884,C,W;A,Conceicao,Juventus,13,6.19,6.5,1,0,0,0,0,0,3,2,1,0
5589,C,M;C,Kone' M.,Roma,18,6.22,6.5,2,0,0,0,0,0,1,4,0,0
22,C,M;C,De Roon,Atalanta,20,6.08,6.45,3,0,0,0,0,0,1,5,0,0
788,C,M;C,Freuler,Bologna,20,6.28,6.28,0,0,0,0,0,0,1,2,0,0
4973,C,M;C,McKennie,Juventus,14,6.11,6.61,2,0,0,0,0,0,2,2,0,0
6629,C,C;T,Dele-Bashiru,Lazio,10,6.25,6.85,2,0,0,0,0,0,0,0,0,0
536,C,W,Politano,Napoli,20,6.1,6.38,2,0,0,0,0,0,0,1,0,0
4423,C,C,Hernani,Parma,14,6.14,6.75,3,0,0,3,3,0,1,3,0,0
5687,C,T,Vlasic,Torino,16,6,6.5,2,0,0,1,1,0,2,0,0,0
6020,C,C;W,Ellertsson,Venezia,20,6,6.35,2,0,0,0,0,0,1,0,0,0
6815,C,W;A,Fadera,Como,19,6.11,6.37,1,0,0,0,0,0,2,0,0,0
2766,C,T;A,Zaniolo,Atalanta,12,6.17,6.58,2,0,0,0,0,0,1,4,0,0
4992,C,W,Gyasi,Empoli,21,5.93,6.19,2,0,0,0,0,0,1,3,0,0
5319,C,C,Sohm,Parma,21,6.02,6.38,3,0,0,0,0,0,0,3,0,0
236,C,W,Lazovic,Verona,20,5.92,6.22,1,0,0,1,1,0,3,0,0,0
4686,C,M;C,Fofana Y.,Milan,19,6.08,6.34,1,0,0,0,0,0,4,4,0,0
6889,C,W;T,Anjorin,Empoli,15,6.33,6.47,0,0,0,0,0,0,3,2,0,0
5858,C,C;T,Ferguson,Bologna,5,6.3,6.9,1,0,0,1,1,0,0,0,0,0
5516,C,M;C,Bianco,Monza,19,6.08,6.13,1,0,0,0,0,0,0,4,0,0
5791,C,E;M,Frendrup,Genoa,20,6.1,6.32,2,0,0,0,0,0,0,3,0,0
333,C,M;C,Cataldi,Fiorentina,12,6.04,6.79,3,0,0,0,0,0,0,0,0,0
4186,C,C,Guendouzi,Lazio,21,6.07,6.24,1,0,0,0,0,0,2,3,0,0
6634,C,W,Tete Morente,Lecce,16,5.91,6.47,3,0,0,0,0,0,1,2,0,0
5850,C,C,Lovric,Udinese,20,6,6.15,1,0,0,0,0,0,1,2,0,0
4947,C,M;C,Brescianini,Atalanta,11,6.14,6.95,3,0,0,0,0,0,0,0,0,0
2077,C,C;T,Pasalic,Atalanta,19,5.89,6.08,2,0,0,1,0,1,1,1,0,0
6206,C,C;T,Fabbian,Bologna,12,6.08,6.29,1,0,0,0,0,0,0,2,0,0
6640,C,E;W,Felici,Cagliari,10,6.05,6.3,0,0,0,0,0,0,3,1,0,0
5878,C,T,Colpani,Fiorentina,20,5.82,6.1,2,0,0,0,0,0,0,1,0,0
827,C,M;C,Locatelli,Juventus,18,6.28,6.19,0,0,0,0,0,0,1,5,0,0
5813,C,C;T,Miretti,Genoa,15,5.9,6.3,1,0,0,0,0,0,3,0,0,0
4896,C,T;A,Maldini,Monza,19,5.97,6.32,3,0,0,0,0,0,0,5,0,0
4364,C,T,Gaetano,Cagliari,16,6,6.25,1,0,0,0,0,0,1,0,0,0
5423,C,M;C,Bove,Fiorentina,11,6.32,6.64,1,0,0,0,0,0,2,3,0,0
468,C,M;C,Paredes,Roma,10,6.25,6.5,1,0,0,1,1,0,1,3,0,0
530,C,C;T,Pellegrini Lo.,Roma,17,5.62,5.79,1,0,0,0,0,0,1,2,0,0
5453,C,M;C,Ricci S.,Torino,22,6.14,6.23,1,0,0,0,0,0,1,4,0,0
6674,C,M;C,Andersen M.K.,Venezia,13,5.96,6.23,1,0,0,0,0,0,1,1,0,0
6190,C,C,Pisilli,Roma,15,6.03,6.33,2,0,0,0,0,0,1,5,0,0
6967,C,W;A,Diao,Como,2,6.75,8,1,0,0,0,0,0,0,1,0,0
5559,C,W;T,Da Cunha,Como,18,6.03,6.14,1,0,0,0,0,0,0,2,0,0
2839,C,W,Sottil,Fiorentina,15,6,6.23,1,0,0,0,0,0,1,1,0,0
170,C,M;C,Badelj,Genoa,18,6,6.11,1,0,0,0,0,0,0,2,0,0
4911,C,C,Douglas Luiz,Juventus,11,5.82,5.73,0,0,0,0,0,0,0,2,0,0
6170,C,C,Gineitis,Torino,14,6.04,6.32,1,0,0,0,0,0,1,0,0,0
5507,C,C,Busio,Venezia,18,5.94,6.03,1,0,0,0,0,0,0,3,0,0
440,C,C;T,Viola,Cagliari,15,5.83,6,1,0,0,0,0,0,0,1,0,0
6010,C,C;T,Fazzini,Empoli,11,6.32,6.23,0,0,0,0,0,0,0,2,0,0
4459,C,M;C,Rovella,Lazio,18,6.17,5.97,0,0,0,0,0,0,1,9,0,0
181,C,M;C,Vecino,Lazio,9,6.17,6.5,1,0,0,0,0,0,1,2,0,0
4199,C,C;T,Loftus-Cheek,Milan,12,5.96,5.92,0,0,0,0,0,0,0,1,0,0
4287,C,M;C,Lobotka,Napoli,17,6.12,6.12,0,0,0,0,0,0,1,2,0,0
6666,C,C;T,Bernabe',Parma,11,6.32,6.27,0,0,0,0,0,0,0,1,0,0
779,C,M;C,Cristante,Roma,13,6,6.15,1,0,0,0,0,0,1,4,0,0
5823,C,T;A,Baldanzi,Roma,12,5.96,6.25,1,0,0,0,0,0,1,1,0,0
5007,C,C,Ilic,Torino,12,6.08,6.21,1,0,0,0,0,0,0,3,0,0
1976,C,M;C,Mazzitelli,Como,8,6,6.44,1,0,0,0,0,0,1,1,0,0
4498,C,C;T,Henderson L.,Empoli,18,6.06,6.03,0,0,0,0,0,0,2,5,0,0
5719,C,M;C,Asllani,Inter,9,6.17,6.28,0,0,0,0,0,0,2,2,0,0
4856,C,W;A,Chukwueze,Milan,11,5.82,6.09,1,0,0,0,0,0,0,0,0,0
2117,C,C;T,Kastanos,Verona,14,5.86,6.04,1,0,0,0,0,0,0,1,0,0
5688,C,W;T,Harroui,Verona,10,5.95,6.4,1,0,0,0,0,0,2,1,0,0
6676,C,M;C,Engelhardt,Como,12,5.88,6.08,1,0,0,0,0,0,1,3,0,0
6684,C,C;T,Ekkelenkamp,Udinese,17,5.94,6.03,0,0,0,0,0,0,2,1,0,0
4522,C,M;C,Amrabat,Fiorentina,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6821,C,E;C,Hainaut,Parma,14,5.79,5.96,1,0,0,0,0,0,0,1,0,0
5036,C,C,Caqueret,Como,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
4677,C,W;A,Cornet,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,C,M;C,Ramadani,Lecce,17,5.79,5.82,0,0,0,0,0,0,1,1,0,0
5457,C,C,Maleh,Empoli,17,5.94,5.94,0,0,0,0,0,0,1,2,0,0
5298,C,M;C,Pobega,Bologna,9,5.89,6.17,2,0,0,0,0,0,0,3,2,0
5880,C,E;W,Ciurria,Monza,5,6.1,6.8,1,0,0,0,0,0,1,1,0,0
5992,C,M;C,Bondo,Monza,19,5.97,5.84,0,0,0,0,0,0,0,3,1,0
5504,C,M;C,Coulibaly L.,Lecce,20,5.88,5.82,0,0,0,0,0,0,0,2,0,0
6984,C,W;A,Ondrejka,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,C,M;C,Moro N.,Bologna,10,6.05,6.15,0,0,0,0,0,0,1,0,0,0
5425,C,C;W;T,Urbanski,Monza,5,6,6.4,1,0,0,0,0,0,0,2,0,0
4870,C,M;C,Adopo,Cagliari,19,5.82,5.76,0,0,0,0,0,0,1,2,1,0
4658,C,W,Ikone',Fiorentina,13,5.85,5.85,0,0,0,0,0,0,0,0,0,0
2741,C,M;C,Pessina,Monza,11,6.09,6,0,0,0,0,0,0,0,2,0,0
2008,C,M;C,Linetty,Torino,16,5.81,5.84,1,0,0,0,0,0,0,5,0,0
4890,C,M;C,Tameze,Torino,12,6,5.96,0,0,0,0,0,0,0,2,0,0
6481,C,C,Payero,Udinese,12,5.96,6.12,1,0,0,0,0,0,0,2,0,0
5492,C,M;C,Tessmann,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,C,M;C,Belahyane,Verona,20,5.82,5.78,0,0,0,0,0,0,2,4,1,0
4342,C,M;C,Duda,Verona,15,5.97,5.83,0,0,0,0,0,0,2,6,1,0
6458,C,M;C,Serdar,Verona,12,5.62,5.79,1,0,0,0,0,0,1,2,1,0
6680,C,M;C,Karlstrom,Udinese,21,5.83,5.74,0,0,0,0,0,0,0,4,0,0
6151,C,M;C,Perrone,Como,9,6,6.06,0,0,0,0,0,0,1,1,0,0
6904,C,W;T,Yeboah J.,Venezia,14,5.89,5.86,0,0,0,0,0,0,1,3,0,0
6920,C,E;W,Martins K.,Monza,3,6.17,6.5,0,0,0,0,0,0,1,0,0,0
6459,C,W;A,Karlsson,Lecce,8,5.75,6.06,1,0,0,0,0,0,0,1,0,0
1871,C,M;C,Deiola,Cagliari,14,5.86,5.82,0,0,0,0,0,0,1,3,0,0
6232,C,M;C,Makoumbou,Cagliari,17,5.62,5.62,0,0,0,0,0,0,1,0,1,0
27,C,M;C,Grassi,Empoli,13,5.92,5.77,0,0,0,0,0,0,0,4,0,0
1933,C,M;C,Mandragora,Fiorentina,10,5.9,5.9,0,0,0,0,0,0,1,3,0,0
2172,C,T,Barak,Fiorentina,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
4404,C,C,Thorsby,Genoa,19,5.76,5.74,0,0,0,0,0,0,1,3,0,0
5919,C,W,Tchaouna,Lazio,14,5.64,5.71,1,0,0,0,0,0,0,2,1,0
6222,C,C;T,Rafia,Lecce,17,5.79,5.68,0,0,0,0,0,0,0,4,0,0
5295,C,C;W,Musah,Milan,13,5.85,5.85,0,0,0,0,0,0,1,2,0,0
6486,C,W;T,Suslov,Verona,18,5.78,5.64,0,0,0,0,0,0,0,3,1,0
6804,C,M;C,Richardson,Fiorentina,13,5.81,5.69,0,0,0,0,0,0,0,3,0,0
6015,C,C;T,Berisha M.,Lecce,4,6.25,6.5,0,0,0,0,0,0,1,0,0,0
6112,C,W,Iling Junior,Bologna,4,6,6.75,1,0,0,0,0,0,0,0,0,0
6969,C,C;T,Billing,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,C,C;W,Messias,Genoa,5,6.1,6.1,1,0,0,1,0,1,0,0,0,0
4427,C,C;T,Malinovskyi,Genoa,5,6.2,6.1,0,0,0,0,0,0,0,1,0,0
6633,C,M;C,Pierret,Lecce,16,5.75,5.69,0,0,0,0,0,0,0,2,0,0
5421,C,C;T,Camara D.,Parma,7,6.07,6,0,0,0,0,0,0,0,1,0,0
6212,C,M;C,Zarraga,Udinese,11,5.82,5.82,0,0,0,0,0,0,0,0,0,0
6898,C,M;C,Keita M.,Parma,13,5.54,5.38,0,0,0,0,0,0,1,4,1,0
6908,C,M;C,Atta,Udinese,8,5.94,5.88,0,0,0,0,0,0,0,1,0,0
6492,C,W;T,Ibrahimovic A.,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,C,C;T,Aebischer,Bologna,7,5.86,5.86,0,0,0,0,0,0,0,0,0,0
2161,C,M;C,Haas,Empoli,6,6.08,6,0,0,0,0,0,0,0,1,0,0
4711,C,E;W,Kostic,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,C,C;T,Fagioli,Juventus,10,5.7,5.5,0,0,0,0,0,0,0,4,0,0
6410,C,M;C,Kaba,Lecce,5,5.8,5.7,0,0,0,0,0,0,0,1,0,0
2818,C,M;C,Bennacer,Milan,4,5.88,5.62,0,0,0,0,0,0,0,2,0,0
6402,C,M;C,Cajuste,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,C,C;T,Folorunsho,Fiorentina,3,5.83,5.67,0,0,0,0,0,0,0,1,0,0
6299,C,C;T,Le Fee,Roma,5,6,5.9,0,0,0,0,0,0,0,1,0,0
5422,C,W,Zalewski,Roma,8,5.75,5.88,0,0,0,0,0,0,1,0,0,0
526,C,C,Duncan,Venezia,11,5.77,5.73,0,0,0,0,0,0,0,1,0,0
6683,C,M;C,Doumbia I.,Venezia,7,5.79,5.79,0,0,0,0,0,0,0,0,0,0
1978,C,C;T,Sensi,Monza,3,5.83,5.83,0,0,0,0,0,0,0,0,0,0
6900,C,E;W,Rui Modesto,Udinese,3,6,6,0,0,0,0,0,0,0,0,0,0
5131,C,M;C,Gilmour,Napoli,6,5.92,5.92,0,0,0,0,0,0,0,0,0,0
6917,C,C,Masini,Genoa,1,6.5,9.5,1,0,0,0,0,0,0,0,0,0
2553,C,T,Alli,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,C,M;C,Prati,Cagliari,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0
6656,C,M;C,Braunoder,Como,4,5.12,4.75,0,0,0,0,0,0,0,1,1,0
376,C,W;T,Verdi,Como,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0
5798,C,M;C,Bohinen,Genoa,2,5,5,0,0,0,0,0,0,0,0,0,0
5286,C,M;C,Akpa Akpro,Monza,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
4377,C,C;T,Castrovilli,Lazio,3,5.83,5.83,0,0,0,0,0,0,0,0,0,0
6061,C,W;T,Oudin,Lecce,6,5.58,5.5,0,0,0,0,0,0,0,1,0,0
666,C,C,Machin,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,C,T;A,Vignato S.,Monza,7,5.79,5.79,0,0,0,0,0,0,0,0,0,0
5486,C,C,Crnigoj,Venezia,5,5.9,5.9,0,0,0,0,0,0,0,0,0,0
5485,C,C;W,Bjarkason,Venezia,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0
6562,C,M;C,Dani Silva,Verona,6,5.33,5.25,0,0,0,0,0,0,0,1,0,0
6579,C,W,Mitrovic S.,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,C,E;W,Zerbin,Venezia,1,6,6,0,0,0,0,0,0,0,0,0,0
5872,C,C;T,Helgason,Lecce,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
4886,C,W;T,Pereiro,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0
6963,C,M;C,Conde',Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,C,M;C,Sulemana I.,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
6225,C,M;C,El Azzouzi,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,C,E;C,Jankto,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0
6162,C,M;C,Abildgaard,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
556,C,M;C,Baselli,Como,1,6,6,0,0,0,0,0,0,0,0,0,0
6655,C,M;C,Bellemo,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,C,M;C,Kone B.,Como,1,6,6,0,0,0,0,0,0,0,1,0,0
6203,C,M;C,Belardinelli,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,C,M;C,Degli Innocenti,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,C,W,Listkowski,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,C,T,Marchwinski,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,C,C;T,Zeroli,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
801,C,M;C,Gagliardini,Monza,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
2274,C,C;T,Valoti,Monza,1,6,5.5,0,0,0,0,0,0,0,1,0,0
6592,C,W;T,Forson O.,Monza,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2357,C,M;C,Cyprien,Parma,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
5290,C,M;C,Estevez,Parma,6,5.75,5.58,0,0,0,0,0,0,0,2,0,0
434,C,M;C,Jajalo,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,C,C,Lella,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,C,C;T,Zurkowski,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,C,T,Adzic,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0
6678,C,W;T,Liberali,Milan,1,6,6,0,0,0,0,0,0,0,0,0,0
6532,C,E;W,Buchanan T.,Inter,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6819,C,T,El Haddad,Venezia,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,C,C,Cassa,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
6839,C,C;T,Byar,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,C,W;T,Cisse' A.,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,C,W,Alidou,Verona,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6872,C,C;T,Manzoni,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,C,C;T,Kouda,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,C,M;C,Vos,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,C,C;T,Hasa,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,C,M;C,Arthur Melo,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,C,C,Basic,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
6922,C,M;C,Kasa,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,C,C;T,Melegoni,Genoa,3,6,6,0,0,0,0,0,0,0,0,0,0
5824,C,T;A,Pafundi,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,A,Pc,Thuram,Inter,20,6.62,8.7,13,0,0,0,0,0,3,1,0,0
4730,A,A,Lookman,Atalanta,18,6.58,8.42,10,0,0,1,1,0,4,2,0,0
6228,A,Pc,Retegui,Atalanta,19,6.53,8.82,14,0,0,2,2,0,2,1,0,0
4661,A,Pc,Osimhen,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,A,Pc,Kean,Fiorentina,19,6.39,8.11,12,0,0,2,1,1,1,3,0,0
2764,A,Pc,Martinez L.,Inter,18,6.31,7.75,8,0,0,0,0,0,2,0,0,0
2531,A,Pc,Lukaku,Napoli,19,6.26,7.61,8,0,0,3,2,1,5,1,0,0
2841,A,Pc,Vlahovic,Juventus,16,6.09,7.38,7,0,0,4,4,0,1,3,0,0
5839,A,A,Kvaratskhelia,Napoli,17,6.21,7.24,5,0,0,1,1,0,3,1,0,0
309,A,A,Dybala,Roma,17,6.44,7.38,5,0,0,2,2,0,2,2,0,0
6226,A,Pc,Castellanos,Lazio,18,6.33,7.19,7,0,0,3,2,1,1,5,1,0
5672,A,Pc,Dia,Lazio,18,6.25,7.36,6,0,0,0,0,0,3,2,0,0
5995,A,A,De Ketelaere,Atalanta,19,6.24,7.16,5,0,0,0,0,0,3,1,0,0
6572,A,Pc,Castro S.,Bologna,19,6.34,7.13,6,0,0,1,0,1,4,4,0,1
4463,A,A,Esposito Se.,Empoli,17,6.47,7.68,8,0,0,2,1,1,0,1,0,0
6434,A,A,Yildiz,Juventus,21,6.38,7.05,4,0,0,0,0,0,2,0,0,0
4510,A,A,Leao,Milan,18,6.19,7.03,4,0,0,0,0,0,4,2,0,0
6675,A,Pc,Dovbyk,Roma,19,5.97,7.18,7,0,0,1,1,0,2,0,0,0
6646,A,A,Adams C.,Torino,20,6.15,7.25,7,0,0,0,0,0,2,2,0,0
6409,A,A,Beltran L.,Fiorentina,15,6.13,6.97,3,0,0,2,2,0,4,1,0,0
313,A,Pc,Morata,Milan,15,6.13,6.97,5,0,0,0,0,0,0,5,0,0
2369,A,A,Thauvin,Udinese,17,6.21,6.91,5,0,0,2,0,2,3,0,0,0
6215,A,Pc,Lucca,Udinese,20,6.05,6.98,7,0,0,0,0,0,0,5,0,0
6801,A,Pc,Tengstedt,Verona,18,5.94,6.94,6,0,0,1,1,0,1,2,0,0
2038,A,Pc,Pinamonti,Genoa,20,5.98,6.85,6,0,0,0,0,0,1,3,0,0
2765,A,A,Odgaard,Bologna,17,6.18,6.91,4,0,0,0,0,0,1,1,0,0
2155,A,Pc,Cutrone,Como,21,6.07,6.88,6,0,0,1,0,1,2,0,0,0
5800,A,A,Gudmundsson A.,Fiorentina,9,5.94,6.94,3,0,0,2,2,0,0,0,0,0
608,A,Pc,Zapata D.,Torino,7,6.57,7.79,3,0,0,0,0,0,0,1,0,0
2002,A,A,Chiesa,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,A,Pc,Djuric,Parma,18,6,6.64,4,0,0,0,0,0,1,3,0,0
5079,A,Pc,Pohjanpalo,Venezia,19,6.05,6.84,6,0,0,4,3,1,0,0,0,0
4359,A,Pc,Piccoli,Cagliari,22,5.95,6.57,5,0,0,1,1,0,0,3,0,0
5882,A,A,Mota,Monza,16,6.06,6.75,4,0,0,0,0,0,0,2,0,0
4923,A,Pc,Colombo,Empoli,20,5.98,6.62,4,0,0,1,1,0,2,2,0,0
6630,A,Pc,Mosquera,Verona,17,5.97,6.71,4,0,0,0,0,0,1,1,0,0
6435,A,Pc,Krstovic,Lecce,21,5.93,6.64,6,0,0,2,1,1,1,2,0,0
6669,A,Pc,Bonny,Parma,21,6.02,6.45,4,0,0,2,1,1,1,2,0,0
5951,A,Pc,Kolo Muani,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,A,A,Pedro,Lazio,13,6.04,6.69,3,0,0,0,0,0,0,1,0,0
2137,A,Pc,Scamacca,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,A,A,Sarr A.,Verona,12,5.88,6.62,3,0,0,0,0,0,0,0,0,0
6398,A,W;A,Isaksen,Lazio,21,6.02,6.26,2,0,0,0,0,0,1,4,0,0
6556,A,A,Noslin,Lazio,10,6.1,6.7,2,0,0,0,0,0,1,2,0,0
6833,A,A,Mbangula,Juventus,11,6.5,7.5,3,0,0,0,0,0,2,1,0,0
6895,A,A,Dominguez B.,Bologna,7,6.64,7.64,2,0,0,0,0,0,1,0,0,0
6643,A,Pc,Dallinga,Bologna,11,6.09,6.59,2,0,0,0,0,0,0,1,0,0
4179,A,A,Gonzalez N.,Juventus,7,6.07,6.64,1,0,0,0,0,0,1,0,0,0
1958,A,A,Caprari,Monza,18,6,6.33,2,0,0,2,2,0,1,2,0,0
6229,A,Pc,Toure' E.,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
441,A,Pc,Belotti,Como,11,6,6.5,2,0,0,0,0,0,0,1,0,0
5637,A,Pc,Davis K.,Udinese,11,6.09,6.64,2,0,0,0,0,0,1,2,0,0
